frame,time_qtm_s,time_rs_s,torso_alpha_deg,torso_beta_deg,torso_gamma_deg,neck_alpha_deg,neck_beta_deg,neck_gamma_deg,shoulderR_alpha_deg,shoulderR_beta_deg,shoulderR_gamma_deg,elbowR_deg
613,6.12,31.747,3.44347549122874,-1.42464499675869,174.870439232343,96.5396916860213,10.1924179579448,-2.17583750662671,-70.0524726976874,24.3392916678591,-68.6678766484274,155.929225239369
614,6.13,31.757,3.42435267665124,-1.41853898085592,174.885009887149,96.5514844716247,10.1927111373528,-2.18948088026961,-70.0354237079712,24.3486842949099,-68.6854618990539,155.86912030128
615,6.14,31.767,3.42092524469447,-1.4202093011725,174.912675463857,96.5479604396761,10.1730735255775,-2.17959766202253,-69.9973159506795,24.3327586866144,-68.7645672736221,155.845818292542
616,6.15,31.777,3.43228055415647,-1.42460905504572,174.926399985957,96.5350276245203,10.1555766168958,-2.19037881226893,-69.9170402018443,24.3400925791304,-68.7285308182215,155.773573968107
617,6.16,31.787,3.42254178473015,-1.42522697235286,174.959960171108,96.5280562687672,10.1386219410063,-2.14978062949125,-69.8675476166493,24.3174943665163,-68.7754169417587,155.732936782594
618,6.17,31.797,3.4153449494627,-1.43263276691729,174.94887592786,96.5297896492611,10.1731728727825,-2.12972332413609,-69.7603740596491,24.3640039304739,-68.7794776617436,155.648175301637
619,6.18,31.807,3.41336325570048,-1.44863809070854,174.964959253755,96.5141192174864,10.1829839915431,-2.14837014506721,-69.6262277736241,24.3761818352699,-68.7462745051163,155.536665151015
620,6.19,31.817,3.40381926140282,-1.45722462084391,174.953711205199,96.5081862542838,10.2157011002803,-2.14220725019758,-69.4971219370673,24.4125382997055,-68.6549435348216,155.45689952793
621,6.2,31.827,3.39824533698707,-1.45521972750628,174.954837449989,96.5010295512631,10.2360393025497,-2.17285907994184,-69.3468465501724,24.4553509153281,-68.6062650766963,155.359032068197
622,6.21,31.837,3.38819288553126,-1.4541174759068,175.016350361295,96.4939184894761,10.1874774294533,-2.19008504443755,-69.2402610813144,24.3690884734731,-68.8213665368581,155.342232611052
623,6.22,31.847,3.3732572362537,-1.44554520521883,175.04865110118,96.4938126142171,10.1732445902496,-2.17651287870425,-69.1088326644538,24.3501010790845,-68.8313545002137,155.29572753466
624,6.23,31.857,3.3656511097231,-1.44490403975107,175.09244317884,96.4761429016061,10.1467730033753,-2.22513680217738,-68.9390898283382,24.3149057608519,-68.9097966497501,155.233311987236
625,6.24,31.867,3.34378537541536,-1.4411923536634,175.121004626304,96.4837943687913,10.1327010277078,-2.20801874201012,-68.7668368730859,24.2955020925267,-68.9080726472393,155.1782853434
626,6.25,31.877,3.33520058720257,-1.44116295534517,175.159014612019,96.4791304070232,10.1116932519906,-2.22649222178287,-68.5420695440811,24.2685723314395,-68.9353502371177,155.108316264831
627,6.26,31.887,3.31808527563751,-1.43779166725122,175.210564492412,96.4822860735416,10.0769520134739,-2.24872478806405,-68.3273037204921,24.2219673372727,-68.9814218721665,155.063210611104
628,6.27,31.897,3.30859785301917,-1.4347035255225,175.243673327337,96.4647362309711,10.0670144563534,-2.24636103902227,-68.0759900772628,24.2034826094567,-68.9920848487366,154.992201034431
629,6.28,31.907,3.29385850736556,-1.43181666577744,175.288750050326,96.4633672404075,10.0491449303382,-2.26911857318962,-67.817467392601,24.1584809083059,-69.0092439284761,154.931701406591
630,6.29,31.917,3.27665511541974,-1.43164608318279,175.32218632734,96.4465131294802,10.0409460460441,-2.28842060999142,-67.5515826898825,24.1138377861766,-69.0315098000631,154.928986080595
631,6.3,31.927,3.26887112957571,-1.43326918777722,175.351269304293,96.4224600759465,10.0498973646808,-2.29895681375436,-67.2379056333487,24.0865968384806,-69.0272620851373,154.861042048899
632,6.31,31.937,3.2467625626537,-1.43756026468743,175.41218449656,96.4186138356902,10.003482478877,-2.30198664967068,-66.9270300942124,24.0036171326263,-68.9827959432387,154.8363955063
633,6.32,31.947,3.23199709576509,-1.43365085264901,175.459079076239,96.4042761027427,10.0096795066701,-2.30722902828293,-66.6063800339579,23.9498613222558,-68.9761772244891,154.8198991161
634,6.33,31.957,3.21745747169767,-1.43464536272234,175.494204944996,96.3902744339021,10.0125235582133,-2.27760312690818,-66.2436464506476,23.902478769595,-68.9314679112561,154.785244010219
635,6.34,31.967,3.2009085104811,-1.43844553592732,175.535703551913,96.3789484198927,9.99036407909637,-2.31745548280385,-65.8384411088896,23.7969963097692,-68.7649608106653,154.764244101968
636,6.35,31.977,3.18391741502396,-1.43185980206379,175.58069218243,96.3901015834462,10.0055901504608,-2.31038288749009,-65.4431588132672,23.7592760259975,-68.8073991219682,154.703057215087
637,6.36,31.987,3.16595036822358,-1.42215282181159,175.623091852924,96.3800960758288,9.99969704943276,-2.31613137738584,-65.0287804400669,23.7061286178319,-68.9255033990509,154.656408903853
638,6.37,31.997,3.14353398688631,-1.42883756292094,175.680297007182,96.3846098259148,9.99437852669776,-2.27341293306104,-64.6073331116232,23.6534534525197,-69.117656432165,154.594657232263
639,6.38,32.007,3.1522446183392,-1.42985828169718,175.707570871409,96.3495068007468,9.98693279832688,-2.28002595562709,-64.0913102282375,23.5619311497266,-69.0984471934656,154.565455522218
640,6.39,32.017,3.12384411238867,-1.42136375804246,175.764360691824,96.3577587594963,9.99881185668483,-2.27853098590036,-63.6022223493854,23.4669316373545,-69.1991628104137,154.484494719198
641,6.4,32.027,3.12409452794971,-1.4145493100647,175.814171873321,96.3365798014827,9.97184321834902,-2.28919200707464,-63.0787673503891,23.3517595076362,-69.116231314658,154.474051149759
642,6.41,32.037,3.11367537583827,-1.41146924659356,175.865163615476,96.3185227425779,9.9902368514378,-2.28926626264767,-62.5572570122994,23.2418532481265,-69.1411369079284,154.424750503134
643,6.42,32.047,3.11420427199519,-1.40787383242678,175.915793470544,96.2811380674061,9.98158116681566,-2.29992372139499,-61.973357001183,23.1478160209277,-69.1340636661419,154.33737160423
644,6.43,32.057,3.09816221613617,-1.40081992370243,175.959000794529,96.2777647390043,9.97454082468227,-2.30947075941002,-61.3947800956194,23.0476810458372,-69.0564562813203,154.267942407951
645,6.44,32.067,3.09052985015776,-1.39240673363124,176.004948151716,96.2659507351663,9.94405086151913,-2.32665536940347,-60.8030180802741,22.941768474372,-69.0948197607615,154.222248256723
646,6.45,32.077,3.08525968384816,-1.37030972461476,176.062011359442,96.2465381264533,9.89622869181603,-2.33424660584379,-60.182275220347,22.8122314260558,-69.129650023584,154.190872909957
647,6.46,32.087,3.07397730145779,-1.375742480324,176.11402240857,96.2346903624797,9.90446666699192,-2.33873358178342,-59.554330214691,22.6680225444804,-69.0682702453764,154.154013437539
648,6.47,32.097,3.07708874892456,-1.37155801913872,176.154719716536,96.2012499340287,9.86595362232693,-2.31864609557102,-58.8698458726382,22.5475859070948,-69.1520929647625,154.072661267374
649,6.48,32.107,3.07563531625284,-1.36343684522687,176.191494298462,96.1906617133616,9.86712782991328,-2.32225253453009,-58.1753301432751,22.4284691356043,-69.1159640252749,153.98314853443
650,6.49,32.117,3.05116151024088,-1.37248986107939,176.221322328464,96.1857898476026,9.87696935550683,-2.30655536707682,-57.4692054808419,22.3216629899666,-68.8993676276867,153.849275244538
651,6.5,32.127,3.04172714939354,-1.37992372523095,176.216200940546,96.1733999327408,9.93076292338905,-2.29536678944327,-56.6848830215785,22.2405531890343,-68.6444658162131,153.704008669784
652,6.51,32.137,3.03407684979916,-1.3739709517753,176.250293383277,96.1923688374177,9.88583101466349,-2.26391923449903,-55.9202295370788,22.0988328694189,-68.5467871645346,153.615724484138
653,6.52,32.147,3.02418924545482,-1.36598618267297,176.262440745604,96.1786121753534,9.92454553384264,-2.18908051513578,-55.1255365191671,21.9944528843682,-68.4505396628674,153.529054252303
654,6.53,32.157,3.01544152809326,-1.3749061470474,176.300089798198,96.2154856999204,9.88423746830077,-2.27193846219422,-54.3580340009599,21.8395660933289,-68.3854026055459,153.476747708238
655,6.54,32.167,3.01539444608708,-1.35187551814669,176.326293107817,96.2173526892731,9.86860427361521,-2.28737826712102,-53.5538145523958,21.7199997471666,-68.5255205011551,153.382589172063
656,6.55,32.177,2.9928556297504,-1.35484126345485,176.318202373903,96.2399372261742,9.88264726563144,-2.26516858475023,-52.7260792457719,21.588344959701,-68.4112963604185,153.285560425114
657,6.56,32.187,2.99561743530598,-1.3473278992388,176.321632448319,96.2318229987905,9.88004910509804,-2.28020911563068,-51.8671552852603,21.4600293928181,-68.2784475674496,153.173525556713
658,6.57,32.197,2.98159715637593,-1.34818863064294,176.33729953573,96.2502655864578,9.84896202353971,-2.27384875204353,-50.9973037512844,21.2998539863193,-67.9957705332947,153.043723141455
659,6.58,32.207,2.97710877103064,-1.33599703513324,176.337754423022,96.2588710944119,9.83269626760883,-2.28694986516726,-50.1112400439896,21.1582656549205,-67.7729782278371,152.952381185742
660,6.59,32.217,2.96564542730105,-1.3197604121189,176.349728535642,96.262231643616,9.80311337361653,-2.30119670845083,-49.2647499423587,20.996473071467,-67.6293936675419,152.928782595822
661,6.6,32.227,2.99448886128688,-1.27489113756879,176.354242754415,96.2377684331617,9.78008531525969,-2.34231932029111,-48.3723325623695,20.8423246594849,-67.6321269792438,152.947368239572
662,6.61,32.237,2.96880416109157,-1.26471524936266,176.372506791231,96.2599943065131,9.72540335801091,-2.33730887100946,-47.5339934053186,20.6635752237593,-67.6319778393096,152.946904769774
663,6.62,32.247,2.979280085461,-1.24487084696186,176.398631267969,96.2472240178905,9.6699421174242,-2.36517232820865,-46.651709868737,20.4525358056434,-67.6725913640798,152.950315202486
664,6.63,32.257,2.95583785916587,-1.2221923981154,176.389416523449,96.2689873023856,9.66439438919915,-2.38720549073663,-45.7333849984644,20.3067265484004,-67.6838552125962,152.845036556261
665,6.64,32.267,2.95494949971798,-1.20190211732566,176.340081481783,96.2639459686991,9.69462374374045,-2.38258488095234,-44.7179945682301,20.2198239073247,-67.390155537357,152.619178583094
666,6.65,32.277,2.94401942187204,-1.19444656451533,176.319162384275,96.2662911648692,9.70797921018376,-2.39998369971866,-43.7409751916912,20.0765152863584,-67.2270604682029,152.520963031922
667,6.66,32.287,2.93544407916574,-1.17362654850276,176.31554742695,96.2665319915786,9.72132077987014,-2.38443656670266,-42.7718305840584,19.9050060940802,-67.1367814461605,152.474060711258
668,6.67,32.297,2.91852260623558,-1.16191928295772,176.321182273939,96.2937265499577,9.69017054748077,-2.39270028159907,-41.8510041473938,19.7063832538388,-67.2523835654641,152.526395684994
669,6.68,32.307,2.8998322737276,-1.14561427088403,176.324980904074,96.3106717660696,9.66598486122282,-2.40396025914026,-40.9003962456756,19.5317467220986,-67.4236975759102,152.516222520169
670,6.69,32.317,2.88322338816231,-1.14273005533605,176.32371967684,96.3326387235582,9.64996083794991,-2.40756355426794,-39.9413857769052,19.3712238732489,-67.7525565301619,152.484821964405
671,6.7,32.327,2.86003072194454,-1.12590338755816,176.329534896176,96.3600142145659,9.61710238653345,-2.40474877201318,-39.0531533209528,19.1705410433781,-67.9835487034925,152.513432112449
672,6.71,32.337,2.86143237024713,-1.10489284752795,176.333496894812,96.3462714120355,9.59530520441775,-2.43312057695993,-38.0845848624203,18.9909327109644,-68.0348854967838,152.464344369518
673,6.72,32.347,2.84691015662924,-1.0963485821696,176.325655587285,96.3400221156956,9.58600248743893,-2.43408837193113,-37.1469081707546,18.8091044097391,-67.8954137286757,152.433981871302
674,6.73,32.357,2.83916831506063,-1.07718779175999,176.29541190927,96.3170560552973,9.61345487482465,-2.43379932515366,-36.1381076098654,18.618995290873,-67.8067459308526,152.381426462384
675,6.74,32.367,2.81698430441522,-1.0455462818101,176.240842667315,96.3172834272882,9.67390200533305,-2.46205875050247,-35.1566096298298,18.4854482778003,-67.6594727404466,152.357310360117
676,6.75,32.377,2.82311653138227,-1.01929386593309,176.238718402763,96.2990814725279,9.64520034059994,-2.47021906311314,-34.2262177486352,18.2781237477398,-67.7047579382975,152.448433409129
677,6.76,32.387,2.80204577910061,-0.986464759611978,176.207820679919,96.3274200634441,9.68080369854663,-2.48053645765405,-33.3539426813406,18.1095131662784,-67.7875119439427,152.609778840725
678,6.77,32.397,2.78229468864184,-0.97401988609883,176.226513765906,96.3518842506222,9.61243957786737,-2.46613687283057,-32.6211728236094,17.7892262191484,-67.4163093404117,153.02512815196
679,6.78,32.407,2.76995444981277,-0.939742021464089,176.206631399417,96.3835152528887,9.56922934455434,-2.4716768023206,-31.7265567213456,17.582406442801,-67.449326706777,153.16342311899
680,6.79,32.417,2.74298935951935,-0.928051762631306,176.209153779432,96.4188496756017,9.54318067225883,-2.4732119056189,-30.8252620744084,17.3414270378074,-67.3887798755883,153.258444703518
681,6.8,32.427,2.72273902035176,-0.908317393198908,176.229340136383,96.4412209812608,9.47563247519689,-2.4690412187303,-29.9418696508542,17.0836323694845,-67.3523505695366,153.364788118948
682,6.81,32.437,2.71539896610956,-0.869340214062741,176.208155296434,96.4443282533744,9.48283049892073,-2.47698128564672,-29.0118267938715,16.8782471336987,-67.1517414253767,153.42905544909
683,6.82,32.447,2.69409020488215,-0.83321440618664,176.203253205393,96.4463537788708,9.49766083940635,-2.47260500264345,-28.1047987705054,16.6465576667538,-66.9009749275951,153.528128265698
684,6.83,32.457,2.67909230663329,-0.786458869134601,176.173070051887,96.4454378735989,9.51053868549555,-2.43605632625892,-27.1802837460474,16.4366105888651,-66.6096253570346,153.675535987312
685,6.84,32.467,2.64641981526943,-0.733404804192083,176.160220471637,96.483187797383,9.48424211570691,-2.46336755308287,-26.3055150933762,16.2238826617435,-66.409173812039,153.861613393695
686,6.85,32.477,2.61426713405879,-0.697695673891172,176.162700001801,96.5319672028691,9.4869954529142,-2.46605353635719,-25.474705553887,15.9703951078146,-66.2687436378448,154.119209512086
687,6.86,32.487,2.57539657388622,-0.670070198727216,176.185180414711,96.5863415786869,9.52859857126342,-2.51274272396493,-24.6795647740067,15.7144324770447,-66.2860625442128,154.36735855865
688,6.87,32.497,2.57149294027786,-0.646203961225336,176.219318499641,96.5847085435156,9.48451148164961,-2.50933412691668,-23.8844330524827,15.4807611889824,-66.2225495185274,154.58535263308
689,6.88,32.507,2.55319153898249,-0.631086986247291,176.252998065167,96.6148393545956,9.49112639885164,-2.45957161677859,-23.1143808060169,15.2293666717211,-66.1214014352919,154.792860411047
690,6.89,32.517,2.70898743352444,-0.571046511012606,176.295161245269,96.4595091929724,9.46784274366916,-2.47797572957499,-22.091485267742,14.9884952409437,-66.0833893026836,154.882671858937
691,6.9,32.527,2.68586833486886,-0.532971725340095,176.340306304304,96.4769879681795,9.43288461116475,-2.48391814879777,-21.2614462770879,14.8082265669882,-66.3504964115,154.897240568444
692,6.91,32.537,2.68198977663489,-0.48961228617286,176.368988124633,96.4634357402782,9.39455557728877,-2.53806546404651,-20.52503362002,14.5829411967072,-66.0754860579631,155.123933025395
693,6.92,32.547,2.65420637842284,-0.432027234273573,176.413789308682,96.4738011281253,9.32516442423196,-2.56309635945324,-19.8215880463148,14.35819916797,-65.8827709705372,155.373946581417
694,6.93,32.557,2.63052237958891,-0.386549156099511,176.443518970783,96.457620550224,9.30563567258456,-2.58566651707985,-19.0774074755099,14.1360186176687,-65.8685978112871,155.5966248059
695,6.94,32.567,2.62713322979121,-0.349319611805931,176.457513832466,96.4560196577757,9.32906415528083,-2.58350199914362,-18.306481131594,13.9292972978455,-65.8062737937239,155.758029500832
696,6.95,32.577,2.62279328038966,-0.321744755384055,176.477671907857,96.4470526829289,9.2873398070552,-2.56645078136878,-17.5642662856295,13.7231526749051,-65.7787608796634,155.954034458886
697,6.96,32.587,2.61238552590157,-0.291890255381531,176.50338913504,96.4603499912711,9.27743389146501,-2.57502200593717,-16.8099625257958,13.5366190044574,-65.7130845452317,156.085887541297
698,6.97,32.597,2.59653607195716,-0.283612707140034,176.525293865357,96.4786075648519,9.24350063389904,-2.55510649695693,-16.0941039731152,13.3392969491638,-65.6626130362754,156.1950291695
699,6.98,32.607,2.58360099855213,-0.253577490661553,176.539793722246,96.5151249900407,9.21483551015491,-2.55007511579628,-15.3771770332241,13.1619286990052,-65.55660432851,156.326733117075
700,6.99,32.617,2.58386516857206,-0.22041754058157,176.584571278532,96.5369975567825,9.11947828065493,-2.58450016945831,-14.6873846925005,12.9735687378177,-65.5302754338463,156.464198327453
